Most Common 20000 Words Taiwan
1944,上班,上班,shang4 ban1,"start work,go to work,be on duty"
1945,兴奋,興奮,xing1 fen4,excited
1946,那边,那邊,na4 bian1,"beyond,that side,there"
1947,兴奋,興奮,xing1 fen4,excited
1948,带动,帶動,dai4 dong4,"drive, spur on, bring along"
1949,带动,帶動,dai4 dong4,"drive, spur on, bring along"
1950,捷运,捷運,jie2 yun4,Rapid Transit
1951,庆祝,慶祝,qing4 zhu4,"fete,celebration,keep,festive,commemorate,celebrate,observe,rejoice,felicitate"
1952,司机,司機,si1 ji1,driver
1953,难过,難過,nan2 guo4,"uncomfortable,feel bad,feel sorry,have hard time,bad,sad,have a hard time,be grieved,sorry"
1954,高雄市,高雄市,gao1 xiong2 shi4,Kaohsiung city (a city in Taiwan)
1955,习惯,習慣,xi2 guan4,be accustomed/used to
1956,出席,出席,chu1 xi2,"attend,be present"
1957,出席,出席,chu1 xi2,"attend,be present"
1958,外界,外界,wai4 jie4,"external world,external/outside world,the outside world,outside,environment,outside world,externality,external,the external world"
1959,女孩子,女孩子,nu3 hai2 zi5,"babe,colleen,sissy,popsy,gal,girl"
1960,语法,語法,yu3 fa3,"phraseology,parlance,language,syntax,locution,sentence structure,grammar,expression,wording,phrasing,phrase structure,diction"
1961,阅读,閱讀,yue4 du2,"study,read,peruse"
1962,拍摄,拍攝,pai1 she4,"take (picture),shoot (film)"
1963,拍摄,拍攝,pai1 she4,"take (picture),shoot (film)"
1964,家族,家族,jia1 zu2,"tribe,covey,family line,race,household,menage,ilk,kinfolk,kin,clan,kinsfolk,phratry,kinship group,kindred,folk,people,kin group,sept,family"
1965,身心,身心,shen1 xin1,body and mind
1966,专门,專門,zhuan1 men2,"special,specialized"
1967,可怜,可憐,ke3 lian2,"condole with,have pity on,sympathize with,abject,compassionate,lugubrious,feel for,pity"
1968,舞蹈,舞蹈,wu3 dao4,"dancing,saltation,nautch,dance,terpsichore,choreography,stage dancing"
1969,味道,味道,wei4 dao4,"gustatory perception,gust,tang,taste perception,feeling,savor,flavor,taste sensation,savour,streak,flavour,relish,sapidity,smatch,soupcon,tincture,tasting,smell,smack,gustatory sensation,suggestion,snack,taste"
1970,个案,個案,ge4 an4,case (in law/etc.)
1971,事先,事先,shi4 xian1,"ahead,beforehand,in advance,in_advance,aforetime,aforehand"
1972,大专,大專,da4 zhuan1,community colleges
1973,下面,下面,xia4 mian4,"next,lower level,underside,following,underneath,subordinate,undersurface"
1974,练习,練習,lian4 xi2,"practice,exercise"
1975,就算,就算,jiu4 suan4,"conj.: even if,granted that"
1976,南非,南非,nan2 fei1,South Africa
1977,表情,表情,biao3 qing2,"brow,air,countenance,glow,look,cast,visage,expression,facial expression,gesture,business,dramatics,facial gesture"
1978,藉著,藉著,jie4 zhe5,depend/rely on
1979,以致,以致,yi3 zhi4,"conj.: so that, with the result that"
1980,自杀,自殺,zi4 sha1,commit suicide
1981,助理,助理,zhu4 li3,"aide,adjunct,coadjutant,assistant,ancillary,auxiliary"
1982,自杀,自殺,zi4 sha1,commit suicide
1983,测试,測試,ce4 shi4,test
1984,台北市,臺北市,tai2 bei3 shi4,Taipei
1985,欧美,歐美,ou1 mei3,Europe and America
1986,奖励,獎勵,jiang3 li4,"reward,award"
1987,体验,體驗,ti3 yan4,learn through practice/experience
1988,浪费,浪費,lang4 fei4,"waste,squander"
1989,体验,體驗,ti3 yan4,learn through practice/experience
1990,个人电脑,個人電腦,ge5 ren2 dian4 nao3,"personal computer,personal_computer,PC"
1991,本人,本人,ben3 ren2,"myself,principal,in person,I,me,oneself,identity"
1992,质疑,質疑,zhi2 yi2,"call in question,challenge"
1993,质疑,質疑,zhi2 yi2,"call in question,challenge"
1994,血液,血液,xie3 ye4,blood
1995,走向,走向,zou3 xiang4,"move toward,head for"
1996,形态,形態,xing2 tai4,"configuration,figuration,pattern,conformation,form,modality,appearance,contour,shape,morphology,morph"
1997,步骤,步驟,bu4 zou4,"process,instance,demarche,method,measure,approach,procedure,place,step,move"
1998,视觉,視覺,shi4 jue2,"seeing,vision,visual sense,visual sensation,ocular,eyesight,sight,visual"
1999,正面,正面,zheng4 mian4,"right side,head,head-on,face,front,the right side,facade,obverse/right side,the obverse side,frontispiece,frontal,frontage,obverse side,obverse"
2000,收费,收費,shou1 fei4,"collect fees,charge"
2001,收费,收費,shou1 fei4,"collect fees,charge"
2002,促使,促使,cu4 shi3,"incite,prod,prompt,spur,send,motive,induce,trigger,urge,bring on,cause,propel,shame,instigate,impel,actuate,motivate,bear on,push,get,move"
2003,补助,補助,bu3 zhu4,subsidize
2004,阶层,階層,jie1 ceng2,"section,circle,degree,social stratum,stratum,echelon,hierarchical,walk in life,walk_of_life,rank"
2005,期望,期望,qi2 wang4,"expectation,hope"
2006,实验室,實驗室,shi2 yan4 shi4,"lab,science lab,laboratory"
2007,皮肤,皮膚,pi2 fu1,"leather,chap,integument,hide,cutis,complexion,brunet,cutaneous,bark,fell,derma,brunette,skin,transplant"
2008,病患,病患,bing4 huan4,"disease,illness,sickness,ailment,patient"
2009,武器,武器,wu3 qi4,"enginery,steel,arming,armament,weapons system,hardware,armored,armature,munition,weaponry,artillery,implements of war,armory,arms,ammunition,armor,weapon,arm,armoring"
2010,日益,日益,ri4 yi4,increasingly
2011,大都,大都,da4 dou1,"for the most part,mostly"
2012,检讨,檢討,jian3 tao3,"discuss thoroughly,self-criticize"
2013,萤幕,螢幕,ying2 mu4,"television set,silver screen,monitor,screen,projection screen,fluorescent screen"
2014,检讨,檢討,jian3 tao3,"discuss thoroughly,self-criticize"
2015,禁止,禁止,jin4 zhi3,"estop,inhibit,bar,outlaw,banish,forbid,suppress,interdict,defend,taboo,veto,prohibit,enjoin,blackball,restrain,debar,proscribe,negative,disallow,relegate,nix,prohibition,ban"
2016,起来,起來,qi3 lai2,"to stand up,to rise"
2017,辅大,輔大,fu3 da4,FuJen Catholic University
2018,旅客,旅客,lu3 ke4,"journeyer,guest,hotel guest,traveler,traffic,wayfarer,viator,rider,traveller,passer,passenger"
2019,绘画,繪畫,hui4 hua4,painting
2020,脚步,腳步,jiao3 bu4,"footfall,tread,pace,foot,footstep,step"
2021,设计师,設計師,she4 ji4 shi1,"architect,designer,stylist"
2022,纳入,納入,na4 ru4,"take_in,bring ... into,to intake,integrate,to subsume,channel ... into,incorporate,channel into,bring into,to bring into,to fit into"
2023,南部,南部,nan2 bu4,"meridional,the southern part of the country,southern part,South,south,the south"
2024,计程车,計程車,ji4 cheng2 che1,"hack,taxicab,taxi,(metered) taxi,taximan,cab"
2025,现代化,現代化,xian4 dai4 hua4,modernize
2026,勇气,勇氣,yong3 qi4,"gameness,pluck,guts,mettle,braveness,grit,heart,moxie,courage,backbone,boldness,pride,gutsiness,nerve,pecker,courageousness,valour,spirit,spunk,gallantry,valor,virtue,audacity,bravery,pluckiness,gumption,sand,gut,valiance"
2027,现代化,現代化,xian4 dai4 hua4,modernize
2028,气候,氣候,qi4 hou4,"situation,clime,climatic,climate,weather,climactic"
2029,化学,化學,hua4 xue2,"chemical science,chymistry,stink,chemical,chemistry"
2030,巴西,巴西,ba1 xi1,Brazil
2031,人权,人權,ren2 quan2,human rights
2032,这么多,這麽多,zhe4 mo5 duo1,det.:so much/many
2033,生涯,生涯,sheng1 ya2,"career,pilgrimage,profession,time"
2034,文件,文件,wen2 jian4,"page,documental,archive,writ,documents,data file,paper,document,judicial writ,literature,circular,documentation,portfolio,archives,file,written document,papers"
2035,简直,簡直,jian3 zhi2,"simply,really"
2036,导向,導向,dao3 xiang4,orientation
2037,仪式,儀式,yi2 shi4,"religious rite,ceremonial occasion,deeds,practice,form,rituality,office,formality,ritual,circumstance,ceremony,formalness,exercise,powwow,observance,ceremonial,rite,works"
2038,用途,用途,yong4 tu2,"purpose,service,help,use,value,mileage,avail"
2039,生长,生長,sheng1 zhang3,"grow,develop"
2040,舞台,舞臺,wu3 tai2,"board,arena,bandstand,stage,proscenium,boards"
2041,生长,生長,sheng1 zhang3,"grow,develop"
2042,义工,義工,yi4 gong1,volunteer
2043,科学家,科學家,ke1 xue2 jia1,scientist
2044,业主,業主,ye4 zhu3,proprietor
2045,军队,軍隊,jun1 dui4,"military personnel,troops,armed forces,armament,military,soldiery,force,Sabaoth,array,army troops,military unit,host,military force,cohort,battalion,legion,troop,regular army,army,armed_forces,rank"
2046,各自,各自,ge4 zi4,"each,respective,severalty,oneself"
2047,如果说,如果說,ru2 guo3 shuo1,conj.: if
2048,案件,案件,an4 jian4,"a police case,law case,case (of law/etc.),a legal case,case"
2049,爆发,爆發,bao4 fa1,"erupt, burst/break out"
2050,有如,有如,you3 ru2,"seem,be like"
2051,各界,各界,ge4 jie4,"all circles,all walks of life"
2052,题目,題目,ti2 mu4,"exam questions,head,lemma,theme,thesis,examination questions,question,text,title,ground,subject,topic,exercise problems,chapter,caption,rubric,heading"
2053,街头,街頭,jie1 tou2,"street corner,street_corner,street (corner),street"
2054,有如,有如,you3 ru2,"seem,be like"
2055,爆发,爆發,bao4 fa1,"erupt, burst/break out"
2056,决策,決策,jue2 ce4,policy decision
2057,故宫,故宮,gu4 gong1,"former imperial palace,National Palace Museum,Palace Museum"
2058,杰出,傑出,jie2 chu1,"excel at,exceed,shine at,outstanding,stand_out"
2059,说明,說明,shuo1 ming2,"explanation,illustration,show"
2060,粮食,糧食,liang2 shi2,"victuals,victualage,provisions,nutrient,ration,sustentation,provision,provender,food,purveyance,sustenance,foodstuff,commissariat,cereals,bread,viands,grain"
2061,固然,固然,gu4 ran2,"conj.: though,although"
2062,变迁,變遷,bian4 qian1,"vicissitudinary,change"
2063,变迁,變遷,bian4 qian1,"vicissitudinary,change"
2064,议题,議題,yi4 ti2,"item on the agenda,head,question,topic for discussion,topic for/under discussion,topic under discussion,subject under discussion,under discussion,topic for"
2065,太多,太多,tai4 duo1,det.: a lot of
2066,民俗,民俗,min2 su2,"folklore,folk,folk custom,folkways"
2067,唱片,唱片,chang4 pian4,"pressing,waxing,cut,disc,phonogram,phonograph record,record,disk,wax,phonorecord,platter,recording,gramophone record,phonograph recording"
2068,实验,實驗,shi2 yan4,"test,experiment"
2069,处于,處於,chu3 yu1,"go,be in,be (in a certain condition)"
2070,效益,效益,xiao4 yi4,"beneficial result,benefit"
2071,古典,古典,gu3 dian3,classical
2072,构想,構想,gou4 xiang3,proposition
2073,期望,期望,qi2 wang4,expect/hope earnestly
2074,推荐,推薦,tui1 jian4,recommend
2075,收集,收集,shou1 ji2,"collect,gather"
2076,推荐,推薦,tui1 jian4,recommend
2077,车辆,車輛,che1 liang4,"voiture,vehicular traffic,vehicle,cars,vehicle traffic,car,vehicles,carriage,rolling_stock,equipment"
2078,收集,收集,shou1 ji2,"collect,gather"
2079,实践,實踐,shi2 jian4,practice
2080,商人,商人,shang1 ren2,"merchandiser,trader,businessman,merchant,monger,trafficker,chapman,dealer,cit,merchantman,tradespeople,merchantry,bargainer,man of affairs"
2081,华航,華航,hua2 hang2,China Airlines
2082,头髮,頭髮,tou2 fa3,"barba,chevelure,lock,head of hair,hair,tress,mane,hair (on human head)"
2083,实践,實踐,shi2 jian4,practice
2084,描述,描述,miao2 shu4,describe
2085,潮流,潮流,chao2 liu2,"stream,tidal flow,tidal_current,tideway,trend,movement,wind,sea,fashion,tide,tidal current"
2086,若干,若幹,ruo4 gan1,"det.: a certain number,how many"
2087,台湾人,臺灣人,tai2 wan1 ren2,Taiwanese
2088,领袖,領袖,ling3 xiu4,"foreman,leader,head,guru,cob,doyen,cacique,Duce,duce,gaffer,chief,boss,soul,sovereign,honcho"
2089,众多,眾多,zhong4 duo1,"multitudinous,numerous"
2090,故意,故意,gu4 yi4,"purposive,deliberate,willful,intentional"
2091,和谐,和諧,he2 xie2,"harmonious,concordant"
2092,和谐,和諧,he2 xie2,"harmonious,concordant"
2093,取缔,取締,qu3 di4,"ban (publication old custom etc.),punish violator"
2094,取缔,取締,qu3 di4,"ban (publication old custom etc.),punish violator"
2095,大地,大地,da4 di4,"terra_firma,mother earth,mold,earth,soli"
2096,大门,大門,da4 men2,"barndoor,portal,main entrance,front_door,gate,door,entry,main door/gate,front door,main entrance/door/gate,entrance"
2097,性别,性別,xing4 bie2,"sexuality,grammatical gender,sexual distinction,sex,gender"
2098,入学,入學,ru4 xue2,"enter a school,enrol,college,enter school,enter,start school,matriculate,enter college"
2099,伤害,傷害,shang1 hai4,"injure,harm"
2100,更新,更新,geng1 xin1,"renew,replace"
2101,更新,更新,geng1 xin1,"renew,replace"
2102,中学,中學,zhong1 xue2,"middle_school,grammar_school,secondary school,Ch. learning,middle school,high_school,grammar school"
2103,保障,保障,bao3 zhang4,"ensure,guarantee,safeguard"
2104,书籍,書籍,shu1 ji2,"volume,page,classic,books,fascicule,works,literature"
2105,四周,四周,si4 zhou1,"all around,fringe,surrounding,periphery,environment,outer boundary,on all sides,on every side,vicinity"
2106,客观,客觀,ke4 guan1,objective
2107,检验,檢驗,jian3 yan4,"test,examine,inspect"
2108,蒐集,蒐集,sou1 ji2,"collect,gather"
2109,蒐集,蒐集,sou1 ji2,"collect,gather"
2110,检验,檢驗,jian3 yan4,"test,examine,inspect"
2111,独特,獨特,du2 te4,"special,distinctive,unique"
2112,无奈,無奈,wu2 nai4,be helpless
2113,无限,無限,wu2 xian4,"infinite,limitless"
2114,观赏,觀賞,guan1 shang3,"enjoy sight of,see and enjoy"
2115,观赏,觀賞,guan1 shang3,"enjoy sight of,see and enjoy"
2116,可能性,可能性,ke3 neng2 xing4,"possible action,chance,potentiality,likelihood,probability,expectation,contingency,potential,opening,odds,eventuality,expectancy,possibility,feasibleness,capability,capableness,presumption,likeliness,possible,feasibility"
2117,无奈,無奈,wu2 nai4,be helpless
2118,现代人,現代人,xian4 dai4 ren2,"contemporary,neoteric,modernist,modern man,Homo sapiens sapiens,modern"
2119,情势,情勢,qing2 shi4,"aspect,things,appearance,terrain,topographical features,trend of events,circumstances,situation,plight,swim,regime"
2120,推展,推展,tui1 zhan3,expand
2121,推展,推展,tui1 zhan3,expand
2122,师大,師大,shi1 da4,"normal university,National Taiwan Normal University"
2123,宣布,宣布,xuan1 bu4,"declare,proclaim,announce"
2124,律师,律師,lu4 shi1,"scribe,counsellor,advocate,gown,avocat,solicitor,barrister,lawyer,counsel,jurist,counselor,counselor-at-law,attorney"
2125,宣布,宣布,xuan1 bu4,"declare,proclaim,announce"
2126,波斯湾,波斯灣,po1 si1 wan1,Persian Gulf
2127,饮食,飲食,yin3 shi2,"dietetic,fare,food and drink,trencher,refection,diet"
2128,睡觉,睡覺,shui4 jiao4,"turn_in,log Z's,doss,slumber,catch some Z's,go to bed,sleep,doss down,crash,go_to_sleep,hit_the_sack,kip"
2129,联合,聯合,lian2 he2,"unite,ally"
2130,可见,可見,ke3 jian4,therefore
2131,电力,電力,dian4 li4,"electrical line of force,electrical energy,power,electricity,potential,electric power"
2132,失望,失望,shi1 wang4,"become disappointed,lose (hope/faith)"
2133,旅馆,旅館,lu3 guan3,"gasthaus,caravanserai,nonresident,roadhouse,hotel,lodge,hostler,hostel,fonda,ordinary,inn,hostelry"
2134,政党,政黨,zheng4 dang3,political party
2135,取消,取消,qu3 xiao1,"cancel,abolish,nullify"
2136,地面,地面,di4 mian4,"(earth's) surface,ground,floor,region"
2137,防止,防止,fang2 zhi3,"estop,guard against,preclude,prevention,inhibit,avoidance,help,cumber,prevent,forbid,prohibit,obviate,restrain,deter,avoid,head_off,debar,guard,help oneself,ward_off,constrain,ward,encumber,avert,ward off,disenable,forfend,shield,countercheck,forestall,keep_from,foreclose"
2138,取消,取消,qu3 xiao1,"cancel,abolish,nullify"
2139,言论,言論,yan2 lun4,"lecture,open discussion,talking to,speech"
2140,差别,差別,cha1 bie2,"disparity,contrast,difference,discrepancy,differentiation,distinction,differential"
2141,失望,失望,shi1 wang4,"become disappointed,lose (hope/faith)"
2142,建造,建造,jian4 zao4,"build,construct,make"
2143,代价,代價,dai4 jia4,"reward,cost,cost (of doing sth.),forfeit,expense,damage,wages,payoff,terms,toll,price,wage"
2144,常见,常見,chang2 jian4,commonly seen
2145,房地产,房地產,fang2 di4 chan3,"blockbuster,real estate,realty,real_estate,real property,property"
2146,食品,食品,shi2 pin3,"menu,vivers,viand,chow,eatable,provisions,tuck,foodstuff,viands,nourishment,comestible,tack,nutrient,victual,food,grocery,victualage,cuisine"
2147,个别,個別,ge4 bie2,"specifically,very few,specific,one or two exceptional,individual,exceptional"
2148,建造,建造,jian4 zao4,"build,construct,make"
2149,来宾,來賓,lai2 bin1,"guest,visitant,invitee,visitor"
2150,重複,重複,chong2 fu4,"repeat,duplicate"
2151,意外,意外,yi4 wai4,"accident,mishap"
2152,全体,全體,quan2 ti3,"great,entirety,general,ensemble,altogether,collectivity,entire,totality,whole body,whole,all,pie,crew,be-all,plenary assembly,en_bloc,wholeness,gamut"
2153,没想到,沒想到,mei2 xiang3 dao4,unexpectedly
2154,足以,足以,zu2 yi3,sufficient/enough to
2155,损失,損失,sun3 shi1,loss
2156,当场,當場,dang1 chang2,"on the spot,then and there"
2157,舒服,舒服,shu1 fu2,comfortable
2158,手术,手術,shou3 shu4,operation
2159,之内,之內,zhi1 nei4,"inside of, among, within"
2160,信任,信任,xin4 ren4,"trust,have confidence in"
2161,信任,信任,xin4 ren4,"trust,have confidence in"
2162,公务员,公務員,gong1 wu4 yuan2,"jobholder,servant,public_servant,official,government official worker,functionary,government employee,public servant,officeholder,officialdom,officer,orderly,civil servant,government officials"
2163,浪漫,浪漫,lang4 man4,"dissolute,debauched,romantic"
2164,浪漫,浪漫,lang4 man4,"dissolute,debauched,romantic"
2165,业界,業界,ye4 jie4,business circles
2166,暴力,暴力,bao4 li4,"violence,force"
2167,充实,充實,chong1 shi2,"substantiate,enrich,replenish"
2168,公会,公會,gong1 hui4,"gild,trade association,consortia,lodge,club,order,governance,professional club,organisation,corporation,professional association,fellowship,consortium,establishment,organization,administration,society,trade council,guild,brass"
2169,也就是说,也就是說,ye3 jiu4 shi4 shuo1,i.e.
2170,升级,升級,sheng1 ji2,"upgrade,go up (in grade/etc.),escalate"
2171,升级,升級,sheng1 ji2,"upgrade,go up (in grade/etc.),escalate"
2172,指示,指示,zhi3 shi4,"indicate,point out,instruct"
2173,充实,充實,chong1 shi2,"substantiate,enrich,replenish"
2174,古蹟,古蹟,gu3 ji1,"antiquity,high spot,national monument"
2175,紧急,緊急,jin3 ji2,"urgent,critical"
2176,创业,創業,chuang4 ye4,"start undertaking,do pioneering work"
2177,新竹市,新竹市,xin1 zhu2 shi4,Hsin Chu(city in Taiwan)
2178,创业,創業,chuang4 ye4,"start undertaking,do pioneering work"
2179,裡头,裡頭,li3 tou2,"inside,interior"
2180,基因,基因,ji1 yin1,gene
2181,崇拜,崇拜,chong2 bai4,"worship,adore"
2182,崇拜,崇拜,chong2 bai4,"worship,adore"
2183,风景,風景,feng1 jing3,"view,aspect,vista,panorama,scenery,prospect,scene,sight,landscape"
2184,也好,也好,ye3 hao3,"particle: showing hesitant acceptance; (in  ~也好, ~也好/罢) showing the acceptance or introduction of choices"
2185,日期,日期,ri4 qi2,"calendar,when,date"
2186,佛教,佛教,fo2 jiao4,"Bodhisattva,Buddhist religion,Buddhism"
2187,一一,一一,yi1 yi1,"one_by_one,one after another,one at a time,one by one"
2188,当局,當局,dang1 ju2,"authorities,(appropriate,concerned) authorities,authority,(appropriate/concerned) authorities,authorization"
2189,格式,格式,ge2 shi4,"pattern,form,a style,a format,etiquette,format,style,the form of characters or letters"
2190,北部,北部,bei3 bu4,"the north,the northern part of the country,northern part"
2191,吸食,吸食,xi1 shi2,"suck,take in (liquids/narcotics/etc)"
2192,天天,天天,tian1 tian1,"everyday,every_day,daily,every day,each day"
2193,现况,現況,xian4 kuang4,current situation
2194,相反,相反,xiang1 fan3,"offending,adverse,opposite,converse, opposite,contrary,oppose,reverse"
2195,按照,按照,an4 zhao4,"according to,in the light of,on the basis of"
2196,吸食,吸食,xi1 shi2,"suck,take in (liquids/narcotics/etc)"
2197,见面,見面,jian4 mian4,"meet,see"
2198,见面,見面,jian4 mian4,"meet,see"
2199,发动,發動,fa1 dong4,"start,launch,mobilize,arouse"
2200,公顷,公頃,gong1 qing1,m.[standard]
2201,主机,主機,zhu3 ji1,"leader,lead plane,mainframe computer,host,server,mainframe,main engine"
2202,随便,隨便,sui2 bian4,"informal,willful,do as one pleases,wanton,casual,random,careless"
2203,资本,資本,zi1 ben3,"capitalization,principal,principal sum,finance,sth. capitalized on,corpus,working capital,capital"
2204,发动,發動,fa1 dong4,"start,launch,mobilize,arouse"
2205,走进,走進,zou3 jin4,"enter,step_in,walk in,go in"
2206,分类,分類,fen1 lei4,sort
2207,泰国,泰國,tai4 guo2,"Siam,Thai,Thailand"
2208,伦敦,倫敦,lun2 dun1,"capital of the United Kingdom,Greater London,metropolis,London,British capital"
2209,秘书,秘書,mi4 shu1,"secretarial,secretary,clerk,amanuensis,secretarial assistant"
2210,部属,部屬,bu4 shu3,"category,troops under one's command,staff,subordinate"
2211,高度,高度,gao1 du4,"highly, greatly"
2212,问卷,問卷,wen4 juan4,questionnaire
2213,乾淨,乾淨,gan1 jing4,"clean,clear"
2214,肝炎,肝炎,gan1 yan2,hepatitis
2215,来临,來臨,lai2 lin2,"arrive,come,approach"
2216,来临,來臨,lai2 lin2,"arrive,come,approach"
2217,保证,保證,bao3 zheng4,"pledge,guarantee"
2218,能否,能否,neng2 fou3,can or not
2219,肚子,肚子,du4 zi5,"kyte,venter,womb,tummy,belly,stomach,paunch,abdomen,breadbasket,wame,tripe"
2220,地震,地震,di4 zhen4,quake
2221,指定,指定,zhi3 ding4,"earmark,appointed,specify,set,domicile,appointment,ticket,fix,name,delegate,specified,express,named,consign,designate,assignment,state,depute,appoint,nominate,dictate,assign,destine,determine"
2222,时常,時常,shi2 chang2,"now_and_again,always,frequently,from_time_to_time,somewhile,oft,often"
2223,民营,民營,min2 ying2,privately run (of enterprises)
2224,确保,確保,que4 bao3,"secure,insure,ensure,assure,reassure,guarantee"
2225,新台币,新臺幣,xin1 tai2 bi4,New Taiwanese dollars
2226,途径,途徑,tu2 jing4,"track,path,pathway,footpath,avenue,gateway,channel,road,way,pipeline,curriculum"
2227,民营,民營,min2 ying2,privately run (of enterprises)
2228,一路,一路,yi1 lu4,"taking the same route,throughtout the journey,all the way,all along,going the same way,through"
2229,输出,輸出,shu1 chu1,export
2230,敏感,敏感,min3 gan3,"subtle,susceptible,vulnerable,be sensitive,sensitive"
2231,温暖,溫暖,wen1 nuan3,warm
2232,可怕,可怕,ke3 pa4,"fearful,terrible"
2233,生理,生理,sheng1 li3,"physiological,peristalsis,autacoid,endocrinology,chyle,diastole,chyme,physiology,phagocyte"
2234,月亮,月亮,yue4 liang4,"moonlight,Cynthia,moon,lune,Phoebe,Diana,lunar"
2235,输出,輸出,shu1 chu1,export
2236,温暖,溫暖,wen1 nuan3,warm
2237,动机,動機,dong4 ji1,"motif,need,reason,instance,ground,incentive,signal,intention,motive,motivation,inducement,cause"
2238,带领,帶領,dai4 ling3,"lead (army/party/etc.),guide"
2239,带领,帶領,dai4 ling3,"lead (army/party/etc.),guide"
2240,东南亚,東南亞,dong1 nan2 ya3,Southeast Asia
2241,印表机,印表機,yin4 biao3 ji1,printer
2242,成分,成分,cheng2 fen4,"constitution,class/economic status,composition,economic status,component_part,ingredient,one's profession or economic status,profession,component part,grammatical constituent,class,constituent,one's class status,class status,element,component,metal"
2243,据了解,據了解,ju4 liao3 jie3,"according to hearsay,it is said that"
2244,儒家,儒家,ru2 jia1,Confucian school
2245,可怕,可怕,ke3 pa4,"fearful,terrible"
2246,教育,教育,jiao4 yu1,"educate,teach,inculcate"
2247,设法,設法,she4 fa3,"contrive,think up a method,devise,try"
2248,储存,儲存,chu2 cun2,"lay in/up,store,stockpile"
2249,搭配,搭配,da1 pei4,"group,pair"
2250,传输,傳輸,chuan2 shu1,"transmission,transmit"
2251,图书,圖書,tu2 shu1,"picture_book,books"
2252,搭配,搭配,da1 pei4,"group,pair"
2253,高科技,高科技,gao1 ke1 ji4,"high technology, high tech"
2254,门口,門口,men2 kou3,"porch,portal,doorway,gateway,threshold,room access,door,entering,entrance"
2255,外在,外在,wai4 zai4,"external,extrinsic"
2256,储存,儲存,chu2 cun2,"lay in/up,store,stockpile"
2257,符号,符號,fu2 hao4,"sign,denotation,mark,icon,symbolical,symbol,notation,token,insignia,note,symbolic"
2258,风貌,風貌,feng1 mao4,"view,scene,elegant appearance and bearing,appearance,style and features,style and feature"
2259,名词,名詞,ming2 ci2,"phrase,noun,term,synonym,substantive,name"
2260,合併,合併,he2 bing4,"merge,amalgamate"
2261,利润,利潤,li4 run4,profit
2262,合併,合併,he2 bing4,"merge,amalgamate"
2263,无数,無數,wu2 shu4,"countlessness,thousand,limitlessness,infinitude,boundlessness,trillions,millions,myriad,innumerableness,unboundedness,billions,zillions,jillions,host,countless,legion,det.: innumerable,incalculability,million,infiniteness,innumerability,immensity,umpteen"
2264,奥运,奧運,ao4 yun4,"Olimpic Games,Olympic Games"
2265,句子,句子,ju4 zi5,sentence
2266,娱乐,娛樂,yu1 le4,"amusement,entertainment,recreation"
2267,百货,百貨,bai3 huo4,general merchandise
2268,分子,分子,fen4 zi3,member
2269,厉害,厲害,li4 hai4,"terrible,devastating,tough,sharp"
2270,厉害,厲害,li4 hai4,"terrible,devastating,tough,sharp"
2271,残障,殘障,can2 zhang4,handicapped
2272,残障,殘障,can2 zhang4,handicapped
2273,国语,國語,guo2 yu3,"putonghua,standard language,language,standard Chinese pronunciation,Mandarin Chinese,national language written and spoken,textbook for middle school students,middle school students,Mandarin,mandarin,textbook for primary,textbook for primary/middle school students,textbook for primary school students,vernacular,Mandarin_Chinese,common speech"
2274,少女,少女,shao4 nu3,"signorina,tomato,puss,teens,Gill,bobbysocker,gill,trick,nymph,chick,pussy,missy,maiden,wench,bobbysoxer,demoiselle,girlish,damsel,girl,sheila,miss,jeune fille,squab,wren,pigeon,colleen,maid,burd,bud,lassie,virgin,girlishness,number,gal,skirt,fille,teenager,quean,lass,quail,shrimp,young girl,maidish"
2275,教堂,教堂,jiao4 tang2,"tabernacle,kirk,house_of_God,church,temple,fane,cathedral,church building,bema"
2276,风险,風險,feng1 xian3,"peril,danger,risk,hazard"
2277,教科书,教科書,jiao4 ke1 shu1,textbook
2278,黑色,黑色,hei1 se4,black
2279,资深,資深,zi1 shen1,senior
2280,资深,資深,zi1 shen1,senior
2281,就读,就讀,jiu4 du2,"study,attend school"
2282,晓得,曉得,xiao3 de5,"tell,know,ken"
2283,请问,請問,qing3 wen4,"Excuse me, may I ask...?"
2284,增进,增進,zeng1 jin4,"enhance,promote,further"
2285,增进,增進,zeng1 jin4,"enhance,promote,further"
2286,赢得,贏得,ying2 de2,"nail down,rake_in,carry_off,nail,peg,conquer,try_for,gain,turn,win,garner,claim,earn,carry,capture,take,notch,nobble"
2287,犯罪,犯罪,fan4 zui4,commit crime/offense
2288,台币,臺幣,tai2 bi4,Taiwanese dollars
2289,犯罪,犯罪,fan4 zui4,commit crime/offense
2290,偶尔,偶爾,ou3 er3,"once in a blue moon,from time to time,hardly ever,every so often,now and again,seldom,infrequently,on occasion,rarely,betweenwhiles,scarcely,unusually,occasionally,sporadically,every now and then,at times,now and then,once in a while"
2291,培训,培訓,pei2 xun4,"cultivate, train"
2292,譬如说,譬如說,pi4 ru2 shuo1,"for example,such as"
